"","formula","aics","bics","acc"
"581",581,804.765184223228,856.295913227575,0.75875
"445",445,808.823902625187,860.354631629534,0.7525
"894",894,839.955612395325,882.117117944336,0.7525
"249",249,829.622983720785,876.469100997464,0.75125
"393",393,818.292212046887,865.138329323567,0.7475
"945",945,827.338800763156,874.184918039835,0.7475
"21",21,841.673396523319,888.519513799999,0.74625
"561",561,827.92157663138,874.767693908059,0.745
"216",216,860.586682662094,907.432799938773,0.745
"43",43,833.780765177417,875.942270726429,0.74375
"450",450,821.290048922071,868.13616619875,0.74
"716",716,811.961344330706,854.122849879717,0.73875
"205",205,830.537520171188,882.068249175535,0.73875
"632",632,833.497379826768,885.028108831116,0.7375
"826",826,837.677179324936,889.207908329284,0.7375
"229",229,845.204150759438,892.050268036117,0.7375
"206",206,833.70080337952,885.231532383867,0.73625
"856",856,843.625564730163,885.787070279175,0.73625
"137",137,820.850758798962,867.696876075642,0.735
"522",522,820.002908476842,871.53363748119,0.73375
"535",535,823.492164853258,875.022893857605,0.73375
"555",555,853.156451448547,900.002568725226,0.73375
"29",29,839.550321472305,891.081050476652,0.7325
"786",786,850.328344346535,901.859073350882,0.7325
"927",927,822.502324263892,869.348441540571,0.73125
"63",63,834.203621902439,885.734350906786,0.73125
"341",341,821.993418072845,873.524147077192,0.73
"685",685,834.011304431686,885.542033436033,0.73
"770",770,858.908987585952,905.755104862631,0.73
"241",241,827.728153413594,879.258882417941,0.72625
"430",430,848.718747061539,895.564864338218,0.72625
"744",744,904.736191157863,951.582308434542,0.72625
"892",892,841.428593450201,892.959322454549,0.725
"626",626,847.122222017822,898.65295102217,0.725
"178",178,847.396615165031,894.24273244171,0.725
"643",643,860.901730879042,912.432459883389,0.725
"373",373,879.551109186731,931.081838191078,0.725
"788",788,835.281771654777,886.812500659124,0.72375
"905",905,835.295657304904,882.141774581584,0.72375
"162",162,833.473014367734,885.003743372081,0.7225
"862",862,862.292082348309,913.822811352656,0.7225
"362",362,833.14719893328,884.677927937627,0.72125
"930",930,843.588486191573,895.11921519592,0.72125
"813",813,856.16990498301,907.700633987357,0.72125
"754",754,858.597276900079,910.128005904426,0.72125
"372",372,818.663223009423,865.509340286102,0.72
"107",107,840.720813051862,892.25154205621,0.72
"822",822,851.40077781107,902.931506815417,0.72
"698",698,809.4922334142,861.022962418547,0.71875
"121",121,835.662874999173,887.193604003521,0.71875
"665",665,856.60260101236,894.079494833703,0.71875
"677",677,858.212243314814,909.742972319161,0.71875
"960",960,858.464879133775,905.310996410455,0.71875
"336",336,837.242773729028,888.773502733375,0.7175
"173",173,845.023198964533,887.184704513544,0.7175
"486",486,958.680284963584,1005.52640224026,0.7175
"193",193,817.005092239919,868.535821244267,0.71625
"949",949,832.113824398155,883.644553402502,0.71625
"92",92,837.246140431913,888.77686943626,0.71625
"343",343,855.790839783761,897.952345332773,0.71625
"302",302,833.365102184469,880.211219461149,0.715
"891",891,846.904413160543,898.43514216489,0.715
"204",204,852.293554399026,899.139671675705,0.715
"959",959,858.936322802144,910.467051806492,0.715
"275",275,859.168691262669,906.014808539348,0.715
"254",254,867.595528355552,919.126257359899,0.715
"6",6,874.372950997064,921.219068273743,0.715
"656",656,893.190110545057,944.720839549404,0.715
"384",384,865.151794362617,916.682523366965,0.71375
"75",75,875.33870563249,926.869434636837,0.71375
"86",86,882.742880831949,929.588998108628,0.71375
"499",499,912.932090763084,964.462819767431,0.71375
"771",771,812.307660464535,863.838389468882,0.7125
"839",839,830.420107811833,881.95083681618,0.7125
"720",720,847.405616600852,894.251733877531,0.7125
"323",323,875.060554844196,926.591283848544,0.7125
"868",868,885.464038591214,927.625544140226,0.7125
"245",245,815.440494672055,866.971223676402,0.71125
"129",129,821.655039968859,868.501157245538,0.71125
"944",944,853.947625301747,905.478354306094,0.71125
"613",613,856.244762331317,903.090879607996,0.71125
"330",330,865.180102389109,916.710831393456,0.71125
"943",943,874.463094873404,921.309212150083,0.71125
"370",370,833.914505031192,885.445234035539,0.71
"518",518,892.453447825894,939.299565102573,0.70875
"506",506,838.266270891018,889.796999895365,0.7075
"423",423,863.7251056901,910.57122296678,0.7075
"880",880,909.301050522917,951.462556071928,0.7075
"264",264,823.910205547258,875.440934551605,0.70625
"164",164,826.970357845471,873.81647512215,0.70625
"887",887,828.404834848384,879.935563852731,0.70625
"443",443,839.262436040771,890.793165045118,0.70625
"175",175,849.41208843411,896.258205710789,0.70625
"140",140,850.792488871594,902.323217875941,0.70625
"306",306,863.582731294907,910.428848571586,0.70625
"672",672,868.136965534899,914.983082811578,0.70625
"614",614,879.182953735289,930.713682739636,0.70625
"575",575,883.055196953975,929.901314230654,0.70625
"970",970,891.591730575362,943.122459579709,0.70625
"604",604,898.946948819538,950.477677823885,0.70625
"755",755,802.989240596527,849.835357873206,0.705
"807",807,834.838021725216,881.684139001895,0.705
"19",19,835.582487600288,882.428604876967,0.705
"551",551,852.833424785567,899.679542062246,0.705
"10",10,862.763670304288,909.609787580967,0.705
"942",942,871.815185402132,913.976690951143,0.705
"924",924,828.419545530902,879.95027453525,0.70375
"233",233,851.624248619425,898.470365896104,0.70375
"155",155,855.348638848766,906.879367853113,0.70375
"424",424,873.742849191514,925.273578195861,0.70375
"419",419,923.457594653313,974.988323657661,0.70375
"150",150,830.935463144245,882.466192148592,0.7025
"747",747,848.703291287494,900.234020291841,0.7025
"909",909,850.573588898054,892.735094447065,0.7025
"180",180,836.319174235185,887.849903239532,0.70125
"756",756,838.760773251048,890.291502255395,0.70125
"686",686,846.901044243961,898.431773248308,0.70125
"138",138,854.271955076146,896.433460625158,0.70125
"556",556,867.174132133834,909.335637682846,0.70125
"606",606,872.569044980307,924.099773984654,0.70125
"896",896,886.901706164299,933.747823440978,0.70125
"622",622,900.791770022133,952.32249902648,0.70125
"666",666,930.549195896262,982.07992490061,0.70125
"485",485,846.410882535829,893.256999812508,0.7
"652",652,850.988012164843,902.518741169191,0.7
"865",865,861.062939155158,907.909056431838,0.7
"287",287,867.806221979014,914.652339255693,0.7
"422",422,890.584421839878,937.430539116557,0.7
"308",308,894.130901389728,936.292406938739,0.7
"22",22,862.275309669601,913.806038673948,0.69875
"355",355,867.312110088488,918.842839092836,0.69875
"312",312,876.030952730832,927.561681735179,0.69875
"452",452,879.096371556728,930.627100561075,0.69875
"324",324,888.140298823714,934.986416100393,0.69875
"727",727,907.784835751978,959.315564756325,0.69875
"844",844,957.003626496585,1008.53435550093,0.69875
"565",565,819.551967861361,866.398085138041,0.6975
"934",934,875.726548608793,922.572665885472,0.6975
"504",504,876.443957867787,923.290075144466,0.6975
"802",802,818.558360279615,870.089089283963,0.69625
"582",582,827.644783587593,874.490900864272,0.69625
"28",28,829.472480860197,876.318598136876,0.69625
"185",185,837.743727054926,884.589844331605,0.69625
"669",669,878.001702035527,929.532431039874,0.69625
"493",493,879.60604504707,931.136774051418,0.69625
"797",797,906.417546762917,948.579052311928,0.69625
"708",708,917.015117112924,963.861234389604,0.69625
"827",827,810.340116764583,861.87084576893,0.695
"495",495,850.665046403405,897.511163680084,0.695
"342",342,885.89204294348,937.422771947827,0.695
"819",819,889.135832969375,926.612726790719,0.695
"559",559,891.754953243206,943.285682247553,0.695
"73",73,896.92703524308,939.088540792091,0.695
"225",225,927.429548289293,974.275665565972,0.695
"987",987,933.139924229376,979.986041506055,0.695
"904",904,872.951439806534,924.482168810881,0.69375
"119",119,885.834349818852,932.680467095531,0.69375
"528",528,909.949791578008,956.795908854688,0.69375
"520",520,936.784882007268,974.261775828612,0.69375
"101",101,837.149709063692,883.995826340371,0.6925
"247",247,857.290541365389,904.136658642069,0.6925
"441",441,861.484204097685,913.014933102032,0.6925
"236",236,866.282182876122,917.812911880469,0.6925
"895",895,877.087152378871,923.93326965555,0.6925
"78",78,889.248001795128,936.094119071808,0.6925
"375",375,891.452808953086,942.983537957433,0.6925
"118",118,897.562808796699,949.093537801046,0.6925
"956",956,903.876311125749,955.407040130096,0.6925
"431",431,912.591186658249,954.752692207261,0.6925
"711",711,914.167303167865,961.013420444544,0.6925
"834",834,921.766060401822,968.612177678501,0.6925
"217",217,925.836399815128,972.682517091807,0.6925
"628",628,946.652987145442,988.814492694454,0.6925
"653",653,846.708504701502,893.554621978181,0.69125
"907",907,854.284432165116,905.815161169463,0.69125
"699",699,854.687306069395,906.218035073742,0.69125
"35",35,885.063971657924,936.594700662272,0.69125
"631",631,885.93023518711,932.776352463789,0.69125
"550",550,907.725849695265,959.256578699612,0.69125
"544",544,957.280294434597,1004.12641171128,0.69125
"331",331,857.717301583548,904.563418860227,0.69
"168",168,862.998026207308,909.844143483988,0.69
"257",257,869.768995387235,911.930500936246,0.69
"363",363,897.710454342231,949.241183346578,0.69
"776",776,907.612870845749,954.458988122428,0.69
"567",567,819.190858316528,866.036975593207,0.68875
"824",824,836.584081482018,888.114810486365,0.68875
"338",338,842.769326866043,894.30005587039,0.68875
"286",286,845.555489545677,897.086218550024,0.68875
"184",184,851.094858596646,897.940975873325,0.68875
"964",964,893.177771781551,944.708500785898,0.68875
"425",425,897.911858776395,949.442587780742,0.68875
"654",654,855.877418742381,902.72353601906,0.6875
"704",704,863.020028670146,914.550757674493,0.6875
"147",147,866.034043573354,912.880160850033,0.6875
"637",637,871.516598892958,918.362716169637,0.6875
"828",828,888.901981243972,931.063486792984,0.6875
"872",872,898.648538214507,950.179267218854,0.6875
"603",603,912.821026425705,959.667143702384,0.6875
"56",56,919.831423457236,966.677540733915,0.6875
"873",873,929.522405522465,976.368522799144,0.6875
"472",472,929.952179068471,976.798296345151,0.6875
"854",854,933.45250752021,984.983236524558,0.6875
"432",432,938.648471627247,985.494588903927,0.6875
"616",616,833.503904897682,880.350022174361,0.68625
"268",268,841.812637476405,888.658754753084,0.68625
"800",800,855.767991156681,902.61410843336,0.68625
"722",722,856.036362688846,902.882479965526,0.68625
"265",265,860.592042849329,912.122771853676,0.68625
"546",546,867.991547174474,914.837664451153,0.68625
"859",859,885.677939836455,937.208668840802,0.68625
"845",845,842.153082491863,888.999199768542,0.685
"284",284,842.730587585898,894.261316590245,0.685
"23",23,847.160510030421,894.0066273071,0.685
"967",967,854.726254063234,896.887759612245,0.685
"435",435,867.502397463601,914.348514740281,0.685
"416",416,937.794601347413,979.956106896424,0.685
"910",910,825.995630928743,877.52635993309,0.68375
"440",440,843.987581646346,895.518310650694,0.68375
"831",831,843.993018615965,890.839135892644,0.68375
"702",702,857.697338936626,904.543456213305,0.68375
"134",134,869.618592245419,916.464709522098,0.68375
"340",340,871.324440954746,918.170558231426,0.68375
"325",325,883.314687238283,930.160804514962,0.68375
"139",139,888.62526678629,930.786772335302,0.68375
"277",277,901.47906191388,948.325179190559,0.68375
"477",477,938.438989820565,980.600495369576,0.68375
"962",962,943.872141485206,995.402870489553,0.68375
"429",429,832.987092867652,884.517821871999,0.6825
"207",207,851.736487093004,898.582604369683,0.6825
"766",766,865.355734730103,916.88646373445,0.6825
"339",339,890.856592445967,937.702709722646,0.6825
"365",365,916.319370641455,963.165487918134,0.6825
"690",690,838.945199421266,885.791316697945,0.68125
"253",253,843.116148066897,894.646877071244,0.68125
"764",764,858.28567738742,909.816406391767,0.68125
"158",158,866.986619426954,918.517348431302,0.68125
"200",200,867.828627615157,914.674744891837,0.68125
"227",227,902.142898868691,953.673627873038,0.68125
"532",532,907.661599365268,949.823104914279,0.68125
"745",745,921.65538614316,968.50150341984,0.68125
"718",718,933.520193221623,975.681698770634,0.68125
"301",301,849.138369977769,895.984487254448,0.68
"739",739,856.776842650014,908.307571654361,0.68
"176",176,859.493031989367,911.023760993714,0.68
"585",585,863.408557395564,910.254674672243,0.68
"715",715,864.214717681682,915.74544668603,0.68
"72",72,870.933944246983,917.780061523663,0.68
"320",320,872.40358289678,923.934311901128,0.68
"389",389,897.050323466692,943.896440743371,0.68
"816",816,901.497081771136,953.027810775483,0.68
"402",402,933.969489714238,980.815606990917,0.68
"646",646,839.796835148771,886.64295242545,0.67875
"917",917,841.166161884822,892.696890889169,0.67875
"85",85,849.9785993411,901.509328345447,0.67875
"955",955,854.798372158699,906.329101163046,0.67875
"847",847,870.259623007392,921.790352011739,0.67875
"212",212,887.392535321329,938.923264325676,0.67875
"761",761,910.690349746732,962.221078751079,0.67875
"461",461,839.302202272271,886.14831954895,0.6775
"577",577,843.575367524988,890.421484801667,0.6775
"982",982,847.740186274121,899.270915278468,0.6775
"145",145,859.793344611712,911.324073616059,0.6775
"371",371,860.719074355282,907.565191631961,0.6775
"723",723,867.60944372646,919.140172730807,0.6775
"624",624,869.453814301029,920.984543305376,0.6775
"792",792,870.994184282969,917.840301559648,0.6775
"618",618,874.429483794795,925.960212799143,0.6775
"69",69,874.901270196582,926.43199920093,0.6775
"974",974,909.927778578729,961.458507583076,0.6775
"599",599,927.658519719239,974.504636995918,0.6775
"911",911,954.333502281605,1001.17961955828,0.6775
"527",527,960.328246975199,1002.48975252421,0.6775
"42",42,848.346048104508,899.876777108855,0.67625
"763",763,866.56070402684,904.037597848184,0.67625
"411",411,873.564197986707,920.410315263387,0.67625
"113",113,875.498761830936,927.029490835284,0.67625
"232",232,883.246084294681,934.776813299028,0.67625
"799",799,886.326433023501,937.857162027848,0.67625
"417",417,895.966701989795,942.812819266474,0.67625
"446",446,897.503373827407,944.349491104087,0.67625
"742",742,912.060996240827,963.591725245174,0.67625
"242",242,917.941799212489,969.472528216836,0.67625
"806",806,922.02986779021,973.560596794557,0.67625
"462",462,931.375709005387,978.221826282067,0.67625
"502",502,947.208005299066,994.054122575745,0.67625
"526",526,971.891794852919,1009.36868867426,0.67625
"779",779,841.333395689311,892.864124693659,0.675
"926",926,842.240095199033,889.086212475713,0.675
"317",317,843.535580858747,890.381698135426,0.675
"586",586,865.510061212759,917.040790217106,0.675
"169",169,884.557407960709,931.403525237389,0.675
"65",65,889.574438873761,941.105167878108,0.675
"468",468,907.695565277569,959.226294281916,0.675
"235",235,916.188108245622,967.718837249969,0.675
"760",760,843.699152368495,895.229881372843,0.67375
"475",475,863.357255478729,910.203372755409,0.67375
"717",717,899.725137986173,951.25586699052,0.67375
"681",681,848.238355198751,895.084472475431,0.6725
"394",394,850.545563297324,902.076292301671,0.6725
"358",358,859.197184297669,910.727913302016,0.6725
"899",899,861.467771311397,912.998500315745,0.6725
"874",874,892.498970365588,939.345087642267,0.6725
"564",564,899.853924886749,951.384653891096,0.6725
"124",124,904.011838503818,946.173344052829,0.6725
"412",412,907.799739510694,954.645856787374,0.6725
"192",192,915.399273939522,966.930002943869,0.6725
"67",67,917.373287662392,964.219404939072,0.6725
"496",496,917.912119468978,964.758236745658,0.6725
"787",787,922.195826701539,973.726555705886,0.6725
"775",775,922.994892586663,974.52562159101,0.6725
"521",521,886.470007494035,933.316124770715,0.67125
"737",737,888.498931338562,935.345048615242,0.67125
"231",231,895.190013635013,942.036130911692,0.67125
"50",50,897.450826703522,948.981555707869,0.67125
"108",108,908.67514173187,960.205870736217,0.67125
"84",84,910.012548668224,961.543277672572,0.67125
"597",597,916.381068036488,967.911797040835,0.67125
"548",548,946.257902612229,988.41940816124,0.67125
"660",660,837.886293127516,889.417022131863,0.67
"94",94,847.367161725506,898.897890729853,0.67
"53",53,879.339641830811,930.870370835159,0.67
"436",436,883.24305053126,934.773779535607,0.67
"598",598,883.910671233208,930.756788509888,0.67
"906",906,925.710411062693,972.556528339372,0.67
"376",376,933.0854523219,984.616181326247,0.67
"954",954,825.117110788925,876.647839793272,0.66875
"553",553,860.882485794093,912.413214798441,0.66875
"33",33,868.444480367549,910.60598591656,0.66875
"26",26,873.187993158052,915.349498707063,0.66875
"893",893,884.625068508836,936.155797513183,0.66875
"592",592,909.509759212226,956.355876488905,0.66875
"259",259,919.504419941002,961.665925490013,0.66875
"391",391,921.445928458892,972.976657463239,0.66875
"81",81,935.45936532194,977.620870870951,0.66875
"110",110,849.822752055931,901.353481060279,0.6675
"531",531,859.988386727778,906.834504004457,0.6675
"357",357,861.245430860037,912.776159864384,0.6675
"611",611,861.772541453758,913.303270458105,0.6675
"146",146,863.883194897915,910.729312174594,0.6675
"971",971,893.794484768827,940.640602045506,0.6675
"47",47,905.888597520145,957.419326524492,0.6675
"128",128,918.616384308801,965.46250158548,0.6675
"326",326,919.280711519709,966.126828796389,0.6675
"936",936,921.786458956798,963.947964505809,0.6675
"208",208,922.752592365563,969.598709642243,0.6675
"902",902,924.20331869366,966.364824242672,0.6675
"111",111,938.271363427925,985.117480704604,0.6675
"161",161,839.140876952052,885.986994228731,0.66625
"494",494,844.300830706808,895.831559711156,0.66625
"623",623,854.363650273776,896.525155822787,0.66625
"381",381,857.904152687036,904.750269963715,0.66625
"183",183,860.595798959948,907.441916236627,0.66625
"39",39,881.635179561734,923.796685110745,0.66625
"406",406,885.433029714778,936.963758719125,0.66625
"736",736,897.796809538967,949.327538543314,0.66625
"918",918,907.930208705642,950.091714254653,0.66625
"663",663,911.383579553108,958.229696829787,0.66625
"292",292,937.160460662593,984.006577939272,0.66625
"38",38,947.349838605087,994.195955881766,0.66625
"850",850,847.056204583084,898.586933587432,0.665
"975",975,872.000697427215,923.531426431562,0.665
"729",729,884.602978824733,931.449096101412,0.665
"791",791,887.367031430706,938.897760435053,0.665
"607",607,899.831836039379,951.362565043727,0.665
"400",400,917.243064190002,964.089181466681,0.665
"211",211,941.976166231145,993.506895235493,0.665
"594",594,942.554659780525,984.716165329537,0.665
"818",818,949.060296699268,995.906413975947,0.665
"132",132,858.886369681977,905.732486958657,0.66375
"587",587,886.568372953121,938.099101957469,0.66375
"332",332,888.05315360205,934.899270878729,0.66375
"595",595,912.163636360583,954.325141909595,0.66375
"554",554,918.348242827915,969.878971832262,0.66375
"117",117,945.836658282784,992.682775559463,0.66375
"815",815,826.453019983613,868.614525532625,0.6625
"309",309,841.751166745798,893.281895750146,0.6625
"202",202,846.540339545454,888.701845094466,0.6625
"444",444,860.553102756743,912.08383176109,0.6625
"734",734,877.068302783716,919.229808332727,0.6625
"840",840,877.388121380564,928.918850384911,0.6625
"508",508,891.825562147669,943.356291152016,0.6625
"189",189,892.03320938885,943.563938393197,0.6625
"194",194,923.458135700404,970.304252977084,0.6625
"706",706,926.647254270538,978.177983274885,0.6625
"795",795,927.379806146045,969.541311695056,0.6625
"867",867,874.965586492788,921.811703769467,0.66125
"407",407,886.571340213616,933.417457490295,0.66125
"884",884,901.512477503452,948.358594780131,0.66125
"171",171,909.430421689812,956.276538966491,0.66125
"215",215,931.799969384044,983.330698388391,0.66125
"608",608,949.870584575479,992.03209012449,0.66125
"237",237,951.796375893821,1003.32710489817,0.66125
"144",144,961.783215399819,1003.94472094883,0.66125
"333",333,833.922144880338,880.768262157018,0.66
"997",997,862.914185869657,914.444914874005,0.66
"221",221,867.683710654477,909.845216203488,0.66
"876",876,868.409191734194,915.255309010873,0.66
"364",364,880.795768175289,932.326497179637,0.66
"90",90,885.54039016727,937.071119171617,0.66
"109",109,891.959615036589,943.490344040936,0.66
"31",31,894.468173541261,941.31429081794,0.66
"353",353,901.006483738743,952.53721274309,0.66
"852",852,927.680306449839,979.211035454186,0.66
"196",196,950.76761567787,997.613732954549,0.66
"566",566,967.538267656603,1014.38438493328,0.66
"639",639,846.07859435092,892.924711627599,0.65875
"972",972,874.022630448805,920.868747725484,0.65875
"662",662,877.852588617252,929.3833176216,0.65875
"321",321,881.497343358274,933.028072362622,0.65875
"507",507,884.117440354377,930.963557631057,0.65875
"805",805,891.964461457149,934.125967006161,0.65875
"378",378,901.454471282735,943.615976831746,0.65875
"421",421,908.212973080468,959.743702084815,0.65875
"731",731,928.063837501927,974.909954778607,0.65875
"151",151,932.447315591683,974.608821140694,0.65875
"380",380,935.880534467651,982.72665174433,0.65875
"276",276,942.601929282784,994.132658287131,0.65875
"693",693,849.617777847798,901.148506852145,0.6575
"641",641,858.296936924982,905.143054201662,0.6575
"820",820,867.139908872817,918.670637877164,0.6575
"861",861,873.407860484946,920.253977761625,0.6575
"515",515,888.760406085318,940.291135089665,0.6575
"4",4,897.534796408373,949.06552541272,0.6575
"455",455,905.387291125399,952.233408402079,0.6575
"935",935,909.322307240317,960.853036244665,0.6575
"305",305,913.00402587153,959.850143148209,0.6575
"269",269,913.981125787623,965.51185479197,0.6575
"695",695,933.539972213369,980.386089490048,0.6575
"5",5,871.376962259373,922.907691263721,0.65625
"921",921,873.38882973966,915.550335288671,0.65625
"213",213,873.451517051888,920.297634328567,0.65625
"492",492,876.08320638993,922.929323666609,0.65625
"783",783,877.987281654152,929.518010658499,0.65625
"675",675,885.833192241817,937.363921246164,0.65625
"36",36,899.482085178654,951.012814183001,0.65625
"160",160,900.281406081488,951.812135085835,0.65625
"705",705,904.42507166213,955.955800666477,0.65625
"784",784,932.219840312278,979.065957588957,0.65625
"505",505,934.976857157614,981.822974434293,0.65625
"458",458,946.867472417695,989.028977966706,0.65625
"307",307,856.886334667213,908.417063671561,0.655
"778",778,866.436961339303,917.96769034365,0.655
"295",295,870.849074331808,913.010579880819,0.655
"549",549,895.378116209449,942.224233486128,0.655
"258",258,913.605772382623,965.13650138697,0.655
"488",488,914.333503060184,965.864232064531,0.655
"966",966,934.703995168418,981.550112445098,0.655
"12",12,951.27219730542,998.118314582099,0.655
"383",383,866.244731117334,913.090848394013,0.65375
"66",66,869.911612431119,921.442341435466,0.65375
"156",156,873.93207130661,920.778188583289,0.65375
"916",916,875.657234084368,922.503351361047,0.65375
"569",569,904.503952922642,951.350070199322,0.65375
"946",946,920.376763597801,971.907492602148,0.65375
"560",560,926.168086486678,973.014203763357,0.65375
"220",220,935.693035918123,977.854541467134,0.65375
"234",234,936.751858264615,983.597975541295,0.65375
"11",11,950.564697424011,997.41081470069,0.65375
"664",664,960.803034908057,1007.64915218474,0.65375
"986",986,848.463009091865,895.309126368544,0.6525
"749",749,905.417451694027,952.263568970706,0.6525
"405",405,905.752017384457,957.282746388804,0.6525
"349",349,910.388682118155,961.919411122503,0.6525
"454",454,913.660696409896,960.506813686575,0.6525
"525",525,927.106287413717,973.952404690396,0.6525
"694",694,954.732831729611,1006.26356073396,0.6525
"627",627,854.246355304023,901.092472580702,0.65125
"239",239,860.515095724741,902.676601273752,0.65125
"901",901,863.348353340412,914.879082344759,0.65125
"849",849,864.987533079445,916.518262083792,0.65125
"395",395,912.014789413246,958.860906689925,0.65125
"583",583,915.896282100547,962.742399377226,0.65125
"803",803,922.554471708193,974.085200712541,0.65125
"543",543,923.249408093323,965.410913642334,0.65125
"651",651,843.432814273934,890.278931550613,0.65
"746",746,872.709319664436,919.555436941115,0.65
"743",743,879.765962097087,926.612079373766,0.65
"780",780,884.760966145128,926.922471694139,0.65
"404",404,897.784007947461,949.314736951808,0.65
"347",347,900.146209341056,946.992326617736,0.65
"61",61,913.074061714911,959.92017899159,0.65
"635",635,939.116808834211,985.96292611089,0.65
"115",115,961.801331955481,1013.33206095983,0.65
"903",903,836.257342463455,887.788071467802,0.64875
"510",510,855.059341244783,906.59007024913,0.64875
"361",361,861.000357234548,912.531086238895,0.64875
"159",159,898.675819399991,950.206548404339,0.64875
"676",676,900.6260612069,952.156790211247,0.64875
"914",914,900.895720466586,947.741837743266,0.64875
"219",219,901.999645951876,953.530374956223,0.64875
"8",8,924.148560616476,975.679289620823,0.64875
"48",48,953.877453698729,1000.72357097541,0.64875
"479",479,959.309110895352,1010.8398398997,0.64875
"659",659,849.567019859973,896.413137136653,0.6475
"667",667,865.303106485716,912.149223762395,0.6475
"280",280,890.606764003504,942.137493007851,0.6475
"252",252,891.382413219347,942.913142223695,0.6475
"230",230,897.301898023865,948.832627028212,0.6475
